tsne_1,tsne_2,client,smiles
59.644203,-8.757355,Client C,c1cc2ncc3c4oc5cc[nH]c5c4Cc3c2cn1
58.959682,10.190609,Client C,c1cnc2c(c1)ncc1c2sc2ccCc21
60.007168,4.5920486,Client C,c1cc2cnc3c4[nH]c5ccCc5c4[nH]c3c2C1
60.706203,16.942781,Client C,c1cc2ccc3c4Cccc4Cc3c2[nH]1
57.84663,-17.45314,Client C,c1cc2[nH]c3c(Cc4c5[nH]ccc5Cc34)c2[nH]1
57.42261,18.267738,Client C,c1cc2nnc3c4Cccc4Cc3c2s1
44.39231,-21.677074,Client C,c1cc2cc3[nH]c4c(nnc5cc[nH]c54)c3cc2[nH]1
48.279533,16.50535,Client C,c1cc2Cc3c([nH]c4ccCc43)c2o1
63.894314,-11.726633,Client C,c1cc2ncc3c(oc4c5[nH]ccc5Cc34)c2cn1
65.50916,0.0019463636,Client C,c1cc2oc3c4oc5ccCc5c4Cc3c2cn1
34.843098,13.066665,Client C,c1ccc2c(c1)ccc1c3ccccc3Cc21
38.385803,-8.674171,Client C,c1ccc2c(c1)ccc1c3nnccc3sc21
48.76236,12.771429,Client C,c1cnc2c(c1)Cc1c3cc4occc4cc3[nH]c21
47.55635,-7.7282224,Client C,c1cc2ncc3c([nH]c4c5[nH]ccc5[nH]c34)c2cn1
42.582302,21.58943,Client C,c1cc2Cc3c(nnc4ccoc43)c2[nH]1
34.479996,-3.2184205,Client C,c1cnc2c(c1)oc1c3cnccc3ccc21
37.224007,-3.0133498,Client C,c1cnc2c(c1)sc1c2ccc2ccoc21
25.917242,4.034009,Client C,C1=Cc2cc3c4sccc4cc4cncc(c2=N1)c43
46.790764,18.681988,Client C,c1cc2Cc3c(cnc4c5occc5Cc43)c2[nH]1
64.8826,-17.568357,Client C,c1cc2Cc3c4ccc5ccCc5c4nnc3c2[nH]1
61.432964,14.3160515,Client C,c1cc2ccc3c(sc4ccCc43)c2[nH]1
38.060776,-16.115068,Client C,c1ccc2c(c1)ncc1c3[nH]ccc3sc21
48.457813,-18.23817,Client C,c1cc2cc3oc4c5[nH]ccc5oc4c3cc2[nH]1
65.48241,-1.7987555,Client C,c1cnc2c(c1)oc1c3oc4ccCc4c3Cc21
42.336662,-3.481927,Client C,c1cc2[nH]c3c4ncc5ccoc5c4cnc3c2[nH]1
39.732204,-14.043229,Client C,c1cc2sc3c(oc4ccsc43)c2[nH]1
39.652958,-10.090713,Client C,c1cc2sc3c(cnc4cc[nH]c43)c2nn1
57.35253,-9.714692,Client C,c1cc2Cc3c(cnc4c5[nH]ccc5oc43)c2cn1
35.588234,18.387064,Client C,c1cnc2c(c1)Cc1cc3c(cc12)Cc1ccoc13
46.881443,-12.479015,Client C,c1ccc2c(c1)[nH]c1c2ncc2c3[nH]ccc3oc21
50.63709,3.4929705,Client C,c1cc2oc3c4cc5Cccc5cc4[nH]c3c2o1
65.99181,0.46241876,Client C,c1cc2nnc3c4oc5ccCc5c4Cc3c2cn1
57.476154,-10.88351,Client C,c1cc2Cc3c(ccc4cc[nH]c43)c2cn1
35.501965,15.167067,Client C,c1ccc2c(c1)Cc1c3cc4occc4cc3Cc21
59.934803,12.076616,Client C,c1cc2cnc3ccCc3c2s1
31.555092,-7.465155,Client C,c1ccc2c(c1)sc1cc(-c3cc4sc5ccccc5c4s3)sc12
58.28198,-19.35098,Client C,c1cc2cc3[nH]c4c5[nH]ccc5Cc4c3cc2nn1
70.80925,5.237064,Client C,c1cc2ncc3c([nH]c4c3oc3ccCc34)c2o1
31.915823,-15.117734,Client C,c1cnc2c(c1)sc1c3ncccc3Cc21
36.02354,4.855089,Client C,c1cc2ccc3ccoc3c2o1
71.5219,-0.17276259,Client C,c1ccc2c(c1)oc1c2cnc2c1[nH]c1ccCc12
52.675377,-13.007844,Client C,c1cnc2c(c1)Cc1c3ccc4cc[nH]c4c3oc21
47.832943,6.8931427,Client C,c1cc2ccc3c4ncc5ccoc5c4Cc3c2[nH]1
45.51847,-1.8334482,Client C,c1ccc2cc3c(cc2c1)[nH]c1c3[nH]c2ccoc21
38.075783,1.3416317,Client C,c1cc2ncc3ccoc3c2cn1
57.68012,-17.866816,Client C,c1cc2[nH]c3c(Cc4c5[nH]ccc5Cc34)c2nn1
60.304768,-14.6832695,Client C,c1ccc2c(c1)Cc1c2cnc2c3[nH]ccc3Cc21
73.7813,0.98063946,Client C,c1cc2oc3c(ccc4c3[nH]c3ccCc34)c2nn1
34.331516,-10.43474,Client C,c1ccc2c(c1)[nH]c1c2nnc2ccsc21
50.64928,-6.276181,Client C,c1ccc2c(c1)Cc1c3[nH]c4ccncc4c3oc21
31.38478,5.942683,Client C,c1cc2oc3c(oc4c3oc3ccsc34)c2o1
58.632236,-11.933919,Client C,c1ccc2c(c1)Cc1c3ncc4cc[nH]c4c3Cc21
40.56975,19.777372,Client C,c1cc2cc3nnc4c5occc5Cc4c3cc2[nH]1
49.511837,-8.452149,Client C,c1cc2[nH]c3c4ccc5cc[nH]c5c4oc3c2cn1
9.335392,-6.414,Client C,c1ccsc1
40.39182,3.1477861,Client C,c1cnc2cc3c(cnc4ccoc43)cc2c1
51.09362,25.116823,Client C,c1cc2[nH]c3c4sc5ccCc5c4Cc3c2o1
56.112774,25.459185,Client C,c1cc2Cc3c(Cc4c5Cccc5Cc43)c2cn1
47.966145,-18.157263,Client C,c1cc2cc3oc4c(ccc5cc[nH]c54)c3cc2[nH]1
24.138636,2.4548745,Client C,C(=Cc1cc2c(s1)sc1sccc12)c1cc2c(s1)sc1sccc12
72.25217,9.78339,Client C,c1cc2nnc3cc4c(cc3c2[nH]1)oc1ccCc14
72.29934,9.420447,Client C,c1cc2nnc3c(ccc4c3oc3ccCc34)c2[nH]1
33.355667,1.0210451,Client C,c1cnc2c(c1)cnc1c2cnc2cccnc21
75.20173,1.9211453,Client C,c1cc2ncc3c4[nH]c5ccCc5c4oc3c2nn1
42.13436,18.008465,Client C,c1cc2Cc3c(nnc4ccsc43)c2o1
50.402225,-15.775971,Client C,c1ccc2cc3c(cc2c1)oc1c2[nH]ccc2[nH]c31
57.54103,7.7312856,Client C,c1ccc2cc3c(cc2c1)nnc1ccCc13
55.399487,-0.9577947,Client C,C1=Cc2c(cnc3c4c(c5cnccc5c23)C=CC4)C1
38.307873,2.7139328,Client C,c1cnc2c(c1)ncc1ccoc12
57.12268,6.8850036,Client C,c1cc2cc3nnc4ccCc4c3cc2C1
42.490326,-19.600697,Client C,c1ccc2c(c1)nnc1c2ccc2cc[nH]c21
48.675518,-14.609296,Client C,c1ccc2c(c1)oc1c2oc2c3[nH]ccc3oc21
43.15492,-18.178509,Client C,c1ccc2c(c1)ncc1c2nnc2cc[nH]c21
75.1614,8.724315,Client C,c1cc2cnc3c4oc5ccCc5c4Cc3c2o1
53.248375,-8.36227,Client C,c1cc2oc3c([nH]c4c5[nH]ccc5Cc43)c2cn1
55.478565,-17.569914,Client C,c1ccc2c(c1)ccc1c3[nH]c4cc[nH]c4c3Cc21
37.340233,-13.909257,Client C,c1cc2sc3ccsc3c2[nH]1
53.12658,2.8176212,Client C,c1cc2nnc3c4cc5Cccc5cc4[nH]c3c2[nH]1
56.102116,-16.046183,Client C,c1cc2[nH]c3c4ccc5cc[nH]c5c4Cc3c2nn1
40.504284,23.509523,Client C,c1ccc2c(c1)Cc1c3nnc4ccoc4c3Cc21
47.761288,7.0588827,Client C,c1cc2nnc3c4ncc5ccoc5c4Cc3c2[nH]1
42.789722,0.19345465,Client C,c1cnc2c(c1)[nH]c1c2ccc2c3occc3oc21
44.083603,13.543718,Client C,c1ccc2c(c1)oc1c2ccc2c3occc3Cc21
50.05333,21.751404,Client C,c1cc2sc3c([nH]c4c5Cccc5Cc43)c2o1
41.896168,13.696396,Client C,c1cc2Cc3c4cnc5ccoc5c4ncc3c2o1
37.432514,-7.2712955,Client C,c1cc2sc3c(sc4ccCc43)c2nn1
62.31164,5.491629,Client C,c1cc2[nH]c3c4cnc5ccCc5c4nnc3c2[nH]1
40.23292,-7.113922,Client C,c1ccc2c(c1)[nH]c1c3nnccc3sc21
51.99661,25.089905,Client C,c1cc2Cc3c4sc5ccCc5c4Cc3c2o1
50.055775,3.5698264,Client C,c1cc2oc3c4cc5Cccc5cc4oc3c2o1
27.489353,-7.4876156,Client C,c1ccc2c(c1)ccc1c3ccccc3ncc21
26.978552,2.9785523,Client C,c1cc2ccc3cc4c(ccc5ccsc54)cc3c2s1
45.562195,19.19608,Client C,c1cc2Cc3ccoc3c2[nH]1
49.635273,-6.930415,Client C,c1cc2[nH]c3c4[nH]c5ccncc5c4oc3c2cn1
58.773575,19.117968,Client C,c1cc2Cc3c(cnc4c5Cccc5Cc43)c2C1
37.420063,11.40483,Client C,c1ccc2c(c1)Cc1c2[nH]c2c3occc3oc21
62.29574,3.2850924,Client C,c1cc2[nH]c3c4ncc5ccCc5c4oc3c2[nH]1
42.38143,2.9324536,Client C,c1cc2oc3c(cnc4ccoc43)c2o1
55.82549,-15.41756,Client C,c1cc2oc3c4ccc5cc[nH]c5c4Cc3c2nn1
65.284134,18.333958,Client C,c1cc2[nH]c3c(oc4c5Cccc5Cc34)c2nn1
63.26411,7.6735077,Client C,c1cc2ccc3c4cnc5ccCc5c4[nH]c3c2C1
66.57871,3.8304448,Client C,c1cc2[nH]c3c4ccc5ccCc5c4oc3c2nn1
26.939102,10.478611,Client C,c1cc2cc3Cc4ccsc4c3cc2s1
45.54178,-1.7762712,Client C,c1ccc2c(c1)[nH]c1c2[nH]c2ccoc21
25.688799,-10.5928545,Client C,c1cc2ccc3cncc4c5nnccc5c(c1)c2c34
44.781147,-15.781132,Client C,c1cc2ncc3c4cnc5cc[nH]c5c4oc3c2[nH]1
50.49519,-3.288816,Client C,c1cc2Cc3c(ccc4c3[nH]c3ccoc34)c2cn1
65.69264,-10.396611,Client C,c1cc2cc3oc4c5Cccc5Cc4c3cc2cn1
56.891228,-2.1865256,Client C,c1cc2Cc3c4ncc5ccCc5c4oc3c2cn1
43.067257,-13.225827,Client C,c1cc2oc3c(cnc4ccsc43)c2[nH]1
60.519993,-2.0781991,Client C,c1cc2[nH]c3c4ncc5ccCc5c4Cc3c2[nH]1
52.21955,4.27868,Client C,c1cc2[nH]c3c4cc5Cccc5cc4nnc3c2o1
48.370476,14.636785,Client C,c1ccc2cc3c(cc2c1)[nH]c1c2occc2Cc31
60.80041,16.876926,Client C,c1cc2ccc3c(ccc4c5Cccc5Cc34)c2[nH]1
53.995113,24.702665,Client C,c1cc2Cc3c(Cc4c5Cccc5Cc43)c2o1
40.3979,5.775452,Client C,c1cnc2c(c1)oc1c3occc3oc21
70.39357,7.1026387,Client C,c1cnc2c(c1)cnc1c2oc2c1oc1ccCc12
32.87901,-0.48721725,Client C,c1cnc2c(c1)[nH]c1c2ncc2ccsc21
31.924627,-15.143655,Client C,c1cnc2c(c1)sc1c3cnccc3Cc21
58.244328,11.507316,Client C,c1cc2sc3c(ncc4ccCc43)c2C1
42.397545,4.6173325,Client C,c1cc2cc3oc4ccoc4c3cc2nn1
63.818733,-11.876544,Client C,c1cnc2c(c1)ncc1c2oc2c3[nH]ccc3Cc12
55.34302,15.468833,Client C,c1cnc2c(c1)nnc1c2[nH]c2c3Cccc3Cc12
68.2537,-1.0617069,Client C,c1cnc2c(c1)[nH]c1cc3c(cc12)oc1ccCc13
26.7334,1.0316086,Client C,c1cc2cc3ccsc3cc2s1
38.901688,4.1785603,Client C,c1cnc2c(c1)ccc1c2nnc2ccoc21
45.281055,17.55831,Client C,c1cc2cnc3c(oc4c5occc5Cc34)c2[nH]1
41.60499,9.739175,Client C,c1cc2oc3c4cc5occc5cc4Cc3c2cn1
65.5661,5.9220614,Client C,c1ccc2c(c1)oc1c2ccc2ccCc21
33.197845,4.3822455,Client C,c1cc2ccc3cc4ccsc4cc3c2o1
69.40683,9.1184225,Client C,c1cc2oc3ccCc3c2o1
60.098423,4.582981,Client C,c1ccc2c(c1)[nH]c1c3ncc4ccCc4c3[nH]c21
30.011515,4.2049546,Client C,c1cc2oc3ccsc3c2s1
41.33347,-1.4805993,Client C,c1cnc2c(c1)[nH]c1c2ncc2ccoc21
64.45694,-0.61902237,Client C,c1cc2oc3c4ncc5ccCc5c4Cc3c2cn1
47.745186,-6.379062,Client C,c1ccc2c(c1)ncc1c3cnccc3[nH]c21
40.593605,-7.185737,Client C,c1cc2[nH]c3c4nnccc4sc3c2cn1
41.634827,-0.4667197,Client C,c1cnc2c(c1)[nH]c1c3ccc4ccoc4c3oc21
52.195675,-17.0938,Client C,c1cc2Cc3cc4c(cc3c2nn1)oc1cc[nH]c14
60.566288,-2.7400944,Client C,c1cc2[nH]c3c4ncc5ccCc5c4Cc3c2cn1
74.20069,1.3971093,Client C,c1cc2oc3c4[nH]c5ccCc5c4oc3c2nn1
40.6172,21.901081,Client C,c1cc2cc3Cc4c(nnc5ccoc54)c3cc2o1
48.761814,-7.2900467,Client C,c1cc2[nH]c3cc[nH]c3c2cn1
62.092297,1.3262284,Client C,c1cc2[nH]c3ccCc3c2[nH]1
37.6126,-3.3143468,Client C,c1cnc2c(c1)sc1c2ncc2ccoc21
64.89411,10.874316,Client C,c1cc2cc3oc4c(nnc5ccCc54)c3cc2o1
26.930866,0.54666466,Client C,c1cc2cc3c(cc2s1)sc1cc2sccc2cc13
35.719555,-11.695425,Client C,c1cc2nnc3c(nnc4ccsc43)c2[nH]1
58.026447,2.6909742,Client C,c1cc2ncc3cc4ccCc4cc3c2[nH]1
49.811,9.625479,Client C,c1cc2ncc3c4ncc5ccCc5c4Cc3c2o1
57.912647,20.820816,Client C,c1cnc2c(c1)ncc1c2Cc2c3Cccc3Cc12
41.9834,-17.452051,Client C,c1cc2cnc3c(cnc4cc[nH]c43)c2[nH]1
42.59418,22.070675,Client C,c1cc2[nH]c3c4nnc5ccoc5c4Cc3c2[nH]1
26.109177,-6.0352077,Client C,c1ccc2cnccc2c1
47.884537,14.825006,Client C,c1ccc2c(c1)[nH]c1c3occc3Cc21
47.37477,-13.057274,Client C,c1ccc2c(c1)[nH]c1c2ccc2c3[nH]ccc3oc21
64.668625,10.516958,Client C,c1cc2cc3oc4c(cnc5ccCc54)c3cc2o1
28.455801,-9.915844,Client C,c1ccc2c(c1)ncc1c3nnccc3oc21
46.827637,13.985002,Client C,c1cnc2c(c1)[nH]c1c3occc3Cc21
44.512367,-14.800715,Client C,c1cc2ncc3c(cnc4c5[nH]ccc5oc34)c2[nH]1
30.424717,-4.580479,Client C,c1ccc2c(c1)cnc1c3cnccc3sc21
60.49551,2.3345177,Client C,c1cc2ncc3c([nH]c4ccCc43)c2[nH]1
30.225485,3.6921854,Client C,c1cnc2c(c1)oc1ccsc12
46.859985,-13.451594,Client C,c1cnc2c(c1)[nH]c1c2ccc2c3[nH]ccc3oc21
60.6652,-3.2396939,Client C,c1cc2[nH]c3c4ncc5ccCc5c4Cc3c2nn1
43.750862,-22.29698,Client C,c1cc2nnc3cc4c(cc3c2[nH]1)[nH]c1cc[nH]c14
68.47046,6.807695,Client C,c1cc2oc3c(oc4c3oc3ccCc34)c2cn1
33.262543,6.3174973,Client C,c1cc2[nH]c3ccsc3c2o1
43.3338,16.202885,Client C,c1cc2oc3c(nnc4c5occc5Cc43)c2o1
38.203693,4.151267,Client C,c1cnc2c(c1)ccc1ccoc12
33.51395,-9.763761,Client C,c1ccc2c(c1)sc1c2nnc2ccsc21
60.667183,-4.435997,Client C,c1cc2[nH]c3c4cc5Cccc5cc4Cc3c2nn1
48.83301,-11.073313,Client C,c1cc2cnc3c4[nH]c5cc[nH]c5c4oc3c2[nH]1
26.574867,-6.259555,Client C,c1ccc2c(c1)ccc1ccncc12
38.724632,-6.5092573,Client C,c1cnc2c(c1)sc1c3nnccc3[nH]c21
69.325424,10.145504,Client C,c1cc2ccc3cc4c(cc3c2o1)oc1ccCc14
24.51726,-9.097514,Client C,c1cc2ccc3nncc4c5cnccc5c(c1)c2c34
44.36785,-7.0480914,Client C,c1cc2[nH]c3c(ccc4ccnnc43)c2cn1
54.84937,5.190898,Client C,c1cc2[nH]c3c(ccc4ccCc43)c2s1
47.940083,-17.048286,Client C,c1cc2ccc3c4ccc5cc[nH]c5c4oc3c2[nH]1
59.700222,2.60656,Client C,c1cc2ncc3ccCc3c2[nH]1
39.250984,-14.879504,Client C,c1ccc2c(c1)oc1c3[nH]ccc3sc21
39.770428,-9.467102,Client C,c1cc2sc3c(ccc4cc[nH]c43)c2nn1
34.4271,-3.184576,Client C,c1cnc2c(c1)oc1ccncc12
55.94792,19.700161,Client C,c1cnc2c(c1)oc1c2nnc2c3Cccc3Cc21
70.077286,2.495024,Client C,c1cc2cc3[nH]c4c(oc5ccCc54)c3cc2cn1
66.25654,7.6998334,Client C,c1cnc2c(c1)oc1c2cnc2ccCc21
47.45518,21.587004,Client C,c1cc2Cc3c([nH]c4c5occc5sc43)c2[nH]1
32.423145,-5.56452,Client C,c1ccc2c(c1)sc1c3cnccc3oc21
46.17417,20.098913,Client C,c1cc2Cc3c(sc4c5occc5Cc43)c2[nH]1
40.225735,14.280001,Client C,c1cc2Cc3ccoc3c2cn1
70.23638,11.057651,Client C,c1cc2cc3oc4ccCc4c3cc2C1
59.031628,8.76985,Client C,c1cnc2c(c1)nnc1ccCc12
28.708448,0.9351069,Client C,c1cnc2cc3ccsc3cc2c1
56.65866,-5.917467,Client C,c1ccc2c(c1)[nH]c1c3nnccc3Cc21
52.312843,3.4753053,Client C,c1cc2nnc3c4cc5Cccc5cc4[nH]c3c2o1
37.000324,12.642703,Client C,c1ccc2c(c1)Cc1c2ccc2c3occc3oc21
33.332726,-15.400861,Client C,c1ccc2c(c1)Cc1c3nnccc3sc21
44.06045,0.47604248,Client C,c1cc2[nH]c3c4occc4oc3c2nn1
64.71733,-1.597006,Client C,c1cnc2c(c1)oc1c3ncc4ccCc4c3Cc21
73.597115,3.534945,Client C,c1cc2oc3c(oc4ccCc43)c2nn1
48.88759,-5.907058,Client C,c1cc2[nH]c3c([nH]c4ccsc43)c2cn1
59.37852,-13.748751,Client C,c1ccc2c(c1)Cc1c2ncc2c3[nH]ccc3[nH]c21
40.856365,21.436975,Client C,c1cc2cc3Cc4c(nnc5ccoc54)c3cc2[nH]1
58.535778,-10.043047,Client C,c1cc2Cc3c4oc5cc[nH]c5c4Cc3c2cn1
49.361725,-22.246553,Client C,c1cnc2c(c1)oc1cc3c(cc12)[nH]c1cc[nH]c13
46.86351,-19.47444,Client C,c1cc2cc3ccc4c5occc5oc4c3cc2[nH]1
29.580524,-2.7509882,Client C,c1cc2sc3c(ccc4ccsc43)c2cn1
56.735157,-5.9222484,Client C,c1ccc2c(c1)cnc1c3nnccc3Cc21
73.79752,-3.6602478,Client C,c1cc2Cc3c4[nH]c5ccCc5c4oc3c2s1
59.2446,12.026613,Client C,c1cc2cnc3c(sc4ccCc43)c2s1
44.422108,14.656078,Client C,c1cnc2c(c1)oc1c2cnc2c3occc3Cc21
34.87994,4.5407796,Client C,c1cc2sc3c(ccc4ccoc43)c2o1
63.52155,8.007885,Client C,c1cc2ccc3c4cnc5ccCc5c4[nH]c3c2o1
57.379185,4.270757,Client C,c1cc2cc3cnc4c([nH]c5ccCc54)c3cc2C1
43.07585,-2.2096534,Client C,c1cc2cnc3c4[nH]c5ccoc5c4oc3c2o1
46.70445,-10.504718,Client C,c1cc2[nH]c3c(cnc4c5[nH]ccc5oc43)c2cn1
61.297115,6.639868,Client C,c1cc2[nH]c3c4cnc5ccCc5c4ncc3c2C1
39.917385,2.4141462,Client C,c1ccc2c(c1)cnc1ccoc12
46.108498,-17.65601,Client C,c1cc2cc3oc4c(cnc5cc[nH]c54)c3cc2[nH]1
46.5389,-19.524036,Client C,c1cc2cc3ncc4c5occc5oc4c3cc2[nH]1
22.612724,-3.074816,Client C,c1ccc(-c2cc3c(ccc4c5cc(-c6ccccc6)sc5ccc34)s2)cc1
32.98577,1.8969457,Client C,c1ccc2cc3c(cc2c1)nnc1cccnc13
48.453377,9.227196,Client C,c1cc2ncc3c4cnc5ccoc5c4Cc3c2[nH]1
68.252106,-1.6726991,Client C,c1cnc2c(c1)oc1cc3c(cc12)[nH]c1ccCc13
46.58954,21.35285,Client C,c1cc2Cc3c4occc4sc3c2[nH]1
47.4609,15.178562,Client C,c1ccc2c(c1)ncc1c2[nH]c2c3occc3Cc12
33.246296,-2.5324757,Client C,c1cc2oc3c4cnccc4cnc3c2cn1
45.07959,2.9168553,Client C,c1cc2[nH]c3cc4c(cc3c2o1)oc1ccoc14
42.006935,10.078931,Client C,c1cc2cc3Cc4c5occc5oc4c3cc2cn1
70.00348,6.7008867,Client C,c1cnc2c(c1)ncc1c2oc2c1oc1ccCc12
56.590168,18.386648,Client C,c1cc2Cc3c(nnc4ccCc43)c2C1
46.2717,-0.61519176,Client C,c1ccc2c(c1)oc1c3[nH]c4ccoc4c3oc21
44.8535,2.7379382,Client C,c1cnc2c(c1)[nH]c1cc3c(cc12)oc1ccoc13
64.13313,-13.2787,Client C,c1cc2cnc3c(oc4c5[nH]ccc5Cc34)c2nn1
56.860535,16.923098,Client C,c1cc2cc3nnc4c5Cccc5Cc4c3cc2[nH]1
37.421562,17.172573,Client C,c1cc2cc3Cc4c5occc5Cc4c3cc2nn1
47.441265,-3.0738785,Client C,c1cc2[nH]c3c(cnc4ccsc43)c2o1
45.39711,19.11076,Client C,c1cc2Cc3c(oc4c5occc5Cc43)c2[nH]1
53.38026,-11.447127,Client C,c1cnc2c(c1)Cc1c2[nH]c2c3[nH]ccc3oc21
27.172726,-0.051753562,Client C,c1cc2cc3sc4ccsc4c3cc2s1
26.0464,1.5213047,Client C,c1cc2sccc2s1
38.20362,-8.809666,Client C,c1cc2sc3c(ccc4ccsc43)c2nn1
47.653446,-3.7273092,Client C,c1cc2ncc3c([nH]c4ccoc43)c2cn1
53.181725,8.197075,Client C,c1cc2nnc3c(ncc4ccCc43)c2o1
63.174625,3.3515575,Client C,c1cc2oc3c4ncc5ccCc5c4cnc3c2[nH]1
41.44589,13.760659,Client C,c1cc2ncc3c4occc4Cc3c2cn1
25.888048,-0.5951435,Client C,c1cc2[nH]c3cc4ccsc4cc3c2nn1
56.048378,25.90174,Client C,c1cc2Cc3c(Cc4c5Cccc5Cc43)c2nn1
49.998737,-19.720453,Client C,c1cc2ccc3cc4c(cc3c2[nH]1)Cc1cc[nH]c14
30.678707,-7.853052,Client C,c1ccc(C2=c3c(sc4c3sc3ccccc34)=C3C2=c2sc4c(sc5ccccc54)c2=C3c2ccccc2)cc1
33.70722,15.602965,Client C,c1ccc2cc3c(cc2c1)Cc1ccccc13
32.661312,12.331009,Client C,c1ccc2c(c1)Cc1c2[nH]c2ccsc21
61.314762,7.3094482,Client C,c1cc2cnc3c(cnc4ccCc43)c2C1
44.213566,-12.537789,Client C,c1cc2oc3c(cnc4ccoc43)c2[nH]1
69.26749,-4.557104,Client C,c1cc2[nH]c3cc4c(cc3c2cn1)[nH]c1ccCc14
31.362701,6.5734963,Client C,c1cc2oc3c4sccc4sc3c2o1
47.68046,-11.568519,Client C,c1cc2[nH]c3c(nnc4c5[nH]ccc5oc43)c2[nH]1
46.57998,-6.2253804,Client C,c1ccc2cc3c(cc2c1)[nH]c1ccncc13
51.764057,-7.91845,Client C,c1cnc2c(c1)Cc1c2[nH]c2c3cnccc3[nH]c21
50.440517,21.976498,Client C,c1cc2oc3c([nH]c4c5Cccc5Cc43)c2o1
65.76922,-3.2503383,Client C,c1cnc2c(c1)[nH]c1c3oc4cccnc4c3Cc21
34.40192,14.701194,Client C,c1ccc2c(c1)Cc1c2Cc2c3ccccc3Cc21
27.01388,10.523861,Client C,c1ccc2cc3c(cc2c1)Cc1ccsc13
53.6886,-5.4682508,Client C,c1cc2[nH]c3c4cnc5cc[nH]c5c4Cc3c2cn1
71.16791,-2.4408908,Client C,c1cc2ccc3c4[nH]c5ccCc5c4oc3c2cn1
72.84515,-1.846336,Client C,c1cc2oc3c([nH]c4ccCc43)c2[nH]1
39.592213,19.314293,Client C,c1cc2cc3Cc4ccoc4c3cc2[nH]1
65.26616,-10.648157,Client C,c1cc2cc3oc4c5[nH]ccc5Cc4c3cc2cn1
61.104553,19.055523,Client C,c1cc2oc3c(ncc4c5Cccc5Cc43)c2[nH]1
-21.8855,-10.215334,Client D,BC1=C(B)C1=C1C=CC=C1
-23.65619,-17.235441,Client D,N#CC1=C(C#N)C1=C1C=CC=C1
-21.57543,-8.821799,Client D,NC1=C(N)C1=C1C=CC=C1
-20.175907,-10.305642,Client D,OC1=C(O)C1=C1C=CC=C1
-22.043333,-10.448781,Client D,BC1=C(B)C(=C2C=C2)C(B)=C1B
-22.582338,-10.96972,Client D,BC1=CC=C(B)C1=C1C=C1
-19.793564,-8.1828375,Client D,BC1=CC(=C2C=C2)C=C1B
-23.70715,-17.432755,Client D,N#CC1=C(C#N)C(=C2C=C2)C(C#N)=C1C#N
-24.15154,-14.86125,Client D,N#CC1=CC=C(C#N)C1=C1C=C1
-25.23271,-14.765953,Client D,N#CC1=CC(=C2C=C2)C=C1C#N
-19.24145,-14.533165,Client D,CC1=CC=C(C)C1=C1C(C(F)(F)F)=C1C(F)(F)F
-24.117401,-21.439161,Client D,CC1=C(C)C(=C2C(C#N)=C2C#N)C(C)=C1C
-24.431362,-20.483185,Client D,CC1=CC=C(C)C1=C1C(C#N)=C1C#N
-23.68835,-18.873947,Client D,CC1=CC(=C2C(C#N)=C2C#N)C=C1C
-18.443247,-10.371253,Client D,[H]/N=C1\C=C/C(=N\[H])C1=C1C(=N\O)/C1=N/O
-13.444231,26.165823,Client D,NC1=CC=C(N)C1=C1C([N+](=O)[O-])=C1[N+](=O)[O-]
-23.080336,-21.06861,Client D,N#CC1=C(C#N)C1=C1C(N)=C(N)C(N)=C1N
-23.249186,-20.40198,Client D,N#CC1=C(C#N)C1=C1C(N)=CC=C1N
-22.803368,-19.122131,Client D,N#CC1=C(C#N)C1=C1C=C(N)C(N)=C1
-21.465813,-8.901168,Client D,NC1=C(N)C(=C2C=C2)C(N)=C1N
-22.761263,-8.64343,Client D,NC1=CC=C(N)C1=C1C=C1
-19.515306,-7.4878063,Client D,NC1=CC(=C2C=C2)C=C1N
-25.269615,-11.7834215,Client D,CN(C)C1=CC=C(N(C)C)C1=C1C=C1
-26.280376,-18.22288,Client D,CN(C)C1=CC=C(N(C)C)C1=C1C(C#N)=C1C#N
-26.518757,-12.310688,Client D,CN(C)C1=CC=C(N(C)C)C1=C1C(N=[N-])=C1[N+]#N
-26.667435,-20.053667,Client D,N#CC1=C(C#N)C1=C1C(N=[PH3])=CC=C1N=[PH3]
-23.80277,-11.9643135,Client D,CP(C)(C)=NC1=CC=C(N=P(C)(C)C)C1=C1C=C1
-27.168114,-19.58783,Client D,CP(C)(C)=NC1=CC=C(N=P(C)(C)C)C1=C1C(C#N)=C1C#N
-20.753347,-13.0139675,Client D,BC1=C(B)C1=C1C(O)=CC=C1O
-19.697292,-14.151295,Client D,OC1=CC=C(O)C1=C1C(C(F)(F)F)=C1C(F)(F)F
-25.288977,-22.0845,Client D,N#CC1=C(C#N)C1=C1C(O)=C(O)C(O)=C1O
-24.604643,-19.820618,Client D,N#CC1=C(C#N)C1=C1C(O)=CC=C1O
-23.232847,-18.574661,Client D,N#CC1=C(C#N)C1=C1C=C(O)C(O)=C1
-19.835705,-10.308548,Client D,OC1=C(O)C(=C2C=C2)C(O)=C1O
-20.851706,-11.718883,Client D,OC1=CC=C(O)C1=C1C=C1
-19.083778,-8.2859745,Client D,OC1=CC(=C2C=C2)C=C1O
-25.468824,-19.119074,Client D,COC1=CC=C(OC)C1=C1C(C#N)=C1C#N
